Submit_ID,SubmitStatus,Sold_in,Brand,Model Number,Family Name,Country,N-Standard,ApplStandard,Width,Height,Depth,Product Class,Availability Status,Product Website,Representative Brand URL,Expiry Date,Suitable for Gas Types,Nominal Gas Consumption (MJ/Hour),Nominal Delivery output (x Litres per min. @ 45°C rise),Comparative Annual Energy Consumption (MJ/Year),Suitable for Solar boosting,Storage Capacity (Litres),Water Heater Type
116856,Approved,"Australia,New Zealand",Dux Prodigy,135D5,135D5,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1601.0,515.0,Class 1,Available,,http://www.dux.com.au,2023-10-24,"Natural Gas,Propane",23.5,,20668.0,,135.0,Storage
116856,Approved,"Australia,New Zealand",Dux Prodigy,135D5L,135D5,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1601.0,515.0,Class 1,Available,,http://www.dux.com.au,2023-10-24,"Natural Gas,Propane",23.5,,20668.0,,135.0,Storage
116856,Approved,"Australia,New Zealand",Dux Prodigy,135D5N,135D5,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1601.0,515.0,Class 1,Available,,http://www.dux.com.au,2023-10-24,"Natural Gas,Propane",23.5,,20668.0,,135.0,Storage
117373,Approved,Australia,POWTEK,20HW,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",155.0,20.0,18173.0,True,0.0,Instantaneous
117373,Approved,Australia,POWTEK,20HW50A-LPG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",155.0,20.0,18173.0,True,0.0,Instantaneous
117373,Approved,Australia,POWTEK,20HW50-LPG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",155.0,20.0,18173.0,True,0.0,Instantaneous
117373,Approved,Australia,POWTEK,20HW70A-LPG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",155.0,20.0,18173.0,True,0.0,Instantaneous
117373,Approved,Australia,POWTEK,20HW70-LPG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",155.0,20.0,18173.0,True,0.0,Instantaneous
117491,Approved,"Australia,New Zealand",Thermann,170THM4,170THM4,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1896.0,515.0,Class 1,Available,,http://www.reece.com.au/,2023-12-19,"Natural Gas,Propane",27.0,,22400.0,,170.0,Storage
117491,Approved,"Australia,New Zealand",Thermann,170THM4N,170THM4,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1896.0,515.0,Class 1,Available,,http://www.reece.com.au/,2023-12-19,"Natural Gas,Propane",27.0,,22400.0,,170.0,Storage
117491,Approved,"Australia,New Zealand",Thermann,170THM4P,170THM4,Australia,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,433.0,1896.0,515.0,Class 1,Available,,http://www.reece.com.au/,2023-12-19,"Natural Gas,Propane",27.0,,22400.0,,170.0,Storage
117618,Approved,Australia,POWTEK,20HW,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",155.0,20.0,18287.0,True,0.0,Instantaneous
117618,Approved,Australia,POWTEK,20HW50A-NG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",155.0,20.0,18287.0,True,0.0,Instantaneous
117618,Approved,Australia,POWTEK,20HW50-NG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",155.0,20.0,18287.0,True,0.0,Instantaneous
117618,Approved,Australia,POWTEK,20HW70A-NG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",155.0,20.0,18287.0,True,0.0,Instantaneous
117618,Approved,Australia,POWTEK,20HW70-NG,20HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",155.0,20.0,18287.0,True,0.0,Instantaneous
117620,Approved,Australia,POWTEK,22HW,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",168.0,22.0,17993.0,True,0.0,Instantaneous
117620,Approved,Australia,POWTEK,22HW50A-LPG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",168.0,22.0,17993.0,True,0.0,Instantaneous
117620,Approved,Australia,POWTEK,22HW50-LPG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",168.0,22.0,17993.0,True,0.0,Instantaneous
117620,Approved,Australia,POWTEK,22HW70A-LPG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",168.0,22.0,17993.0,True,0.0,Instantaneous
117620,Approved,Australia,POWTEK,22HW70-LPG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",168.0,22.0,17993.0,True,0.0,Instantaneous
117622,Approved,Australia,POWTEK,22HW,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",168.0,22.0,18030.0,True,0.0,Instantaneous
117622,Approved,Australia,POWTEK,22HW50A-NG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",168.0,22.0,18030.0,True,0.0,Instantaneous
117622,Approved,Australia,POWTEK,22HW50-NG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",168.0,22.0,18030.0,True,0.0,Instantaneous
117622,Approved,Australia,POWTEK,22HW70A-NG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",168.0,22.0,18030.0,True,0.0,Instantaneous
117622,Approved,Australia,POWTEK,22HW70-NG,22HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",168.0,22.0,18030.0,True,0.0,Instantaneous
117623,Approved,Australia,POWTEK,26HW,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",200.0,26.0,18514.0,True,0.0,Instantaneous
117623,Approved,Australia,POWTEK,26HW50A-LPG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",200.0,26.0,18514.0,True,0.0,Instantaneous
117623,Approved,Australia,POWTEK,26HW50-LPG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",200.0,26.0,18514.0,True,0.0,Instantaneous
117623,Approved,Australia,POWTEK,26HW70A-LPG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",200.0,26.0,18514.0,True,0.0,Instantaneous
117623,Approved,Australia,POWTEK,26HW70-LPG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-13,"Natural Gas,LPG (AUS)",200.0,26.0,18514.0,True,0.0,Instantaneous
117624,Approved,Australia,POWTEK,26HW,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",200.0,26.0,18184.0,True,0.0,Instantaneous
117624,Approved,Australia,POWTEK,26HW50A-NG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",200.0,26.0,18184.0,True,0.0,Instantaneous
117624,Approved,Australia,POWTEK,26HW50-NG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",200.0,26.0,18184.0,True,0.0,Instantaneous
117624,Approved,Australia,POWTEK,26HW70A-NG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",200.0,26.0,18184.0,True,0.0,Instantaneous
117624,Approved,Australia,POWTEK,26HW70-NG,26HW,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,435.0,681.0,180.0,Class 2,Available,http://www.powtek.net/,http://www.powtek.net/,2023-12-11,"Natural Gas,LPG (AUS)",200.0,26.0,18184.0,True,0.0,Instantaneous
119054,Approved,Australia,RINNAI,REU-VR2626WGP,VR2626,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-03-18,"Natural Gas,Propane,Butane,LPG (AUS)",199.0,26.0,18646.0,False,,Instantaneous
119054,Approved,Australia,RINNAI,REU-VRM2626WD,VR2626,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-03-18,"Natural Gas,Propane,Butane,LPG (AUS)",199.0,26.0,18646.0,False,,Instantaneous
119054,Approved,Australia,RINNAI,REU-VRM2626WG,VR2626,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-03-18,"Natural Gas,Propane,Butane,LPG (AUS)",199.0,26.0,18646.0,False,,Instantaneous
119054,Approved,Australia,RINNAI,VR2626,VR2626,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,,,,Class 2,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-03-18,"Natural Gas,Propane,Butane,LPG (AUS)",199.0,26.0,18646.0,False,,Instantaneous
119486,Approved,"Fiji,New Zealand",RHEEM,874816nfz,,Japan,AS 4552:2005,AS/NZS 4552.2:2010,355.0,580.0,187.0,Class 2,Available,http://www.rheem.co.nz/,http://www.rheem.co.nz,2119-07-01,Natural Gas,126.0,16.0,18539.0,False,0.0,Instantaneous
120423,Approved,New Zealand,Rinnai,REU-A2626WG-ZK,,Japan,AS 4552:2005,AS/NZS 4552.2:2010,351.0,491.0,171.0,Class 2,Available,,https://rinnai.co.nz/,2119-05-06,"Natural Gas,LPG (AUS)",199.0,26.0,18801.0,False,0.0,Instantaneous
120480,Approved,"Australia,New Zealand",Thermann,TH26ENA,TH26ENA,"China,Japan",AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,600.0,170.0,Class 2,Available,https://www.noritzglobal.com/,http://www.reece.com.au/,2024-04-12,"Natural Gas,LPG (AUS)",200.0,26.0,18666.0,False,0.0,Instantaneous
120480,Approved,"Australia,New Zealand",Thermann,TH26ENA6L,TH26ENA,"China,Japan",AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,600.0,170.0,Class 2,Available,https://www.noritzglobal.com/,http://www.reece.com.au/,2024-04-12,"Natural Gas,LPG (AUS)",200.0,26.0,18666.0,False,0.0,Instantaneous
120480,Approved,"Australia,New Zealand",Thermann,TH26ENA6N,TH26ENA,"China,Japan",AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,600.0,170.0,Class 2,Available,https://www.noritzglobal.com/,http://www.reece.com.au/,2024-04-12,"Natural Gas,LPG (AUS)",200.0,26.0,18666.0,False,0.0,Instantaneous
120678,Approved,Australia,RINNAI,GHF4135N,,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,420.0,1579.0,508.0,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-05-05,Natural Gas,17.0,,21586.0,,135.0,Storage
120679,Approved,Australia,RINNAI,GHF4170N,,China,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,420.0,1915.0,508.0,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au,2024-05-23,Natural Gas,20.5,,22800.0,,170.0,Storage
121258,Approved,New Zealand,Rinnai,REU2426WG-ZK,,Japan,AS 4552:2005,AS/NZS 4552.2:2010,351.0,498.0,171.0,Class 2,Available,,https://rinnai.co.nz/,2119-05-07,"Natural Gas,LPG (AUS)",199.0,26.0,18801.0,False,0.0,Instantaneous
121266,Approved,New Zealand,Rinnai,REU-2024WG-ZK,,Thailand,AS 4552:2005,AS/NZS 4552.2:2010,351.0,498.0,171.0,Class 2,Available,,https://rinnai.co.nz/,2119-05-07,"Natural Gas,LPG (AUS)",156.0,20.0,18718.0,False,0.0,Instantaneous
121268,Approved,New Zealand,Rinnai,REU-A1620WG-Zk,,Japan,AS 4552:2005,AS/NZS 4552.2:2010,351.0,498.0,171.0,Class 2,Available,,https://rinnai.co.nz/,2119-05-07,"Natural Gas,LPG (AUS)",124.0,16.0,18560.0,False,0.0,Instantaneous
121469,Approved,Australia,APRICUS,GK2630 60C,GK2630 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121469,Approved,Australia,APRICUS,GK2630 60C (LPG),GK2630 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121469,Approved,Australia,APRICUS,GK2630 60C (NG),GK2630 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121579,Approved,Australia,APRICUS,GK2030 60C,GK2030 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121579,Approved,Australia,APRICUS,GK2030 60C (LPG),GK2030 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121579,Approved,Australia,APRICUS,GK2030 60C (NG),GK2030 60C,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121580,Approved,Australia,THERMANN,20LP60-6,20LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121580,Approved,Australia,THERMANN,20LP/NG60-6,20LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121580,Approved,Australia,THERMANN,20NG60-6,20LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",158.0,12.5,18702.0,True,,Instantaneous
121581,Approved,Australia,THERMANN,16LP60-6,16LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",125.0,10.0,18844.0,True,,Instantaneous
121581,Approved,Australia,THERMANN,16LP/NG60-6,16LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",125.0,10.0,18844.0,True,,Instantaneous
121581,Approved,Australia,THERMANN,16NG60-6,16LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-05-30,"Natural Gas,Propane",125.0,10.0,18844.0,True,,Instantaneous
121582,Approved,Australia,THERMANN,26LP60-6,26LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121582,Approved,Australia,THERMANN,26LP/NG60-6,26LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121582,Approved,Australia,THERMANN,26NG60-6,26LP/NG60-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18854.0,True,,Instantaneous
121583,Approved,Australia,THERMANN,26LP50-6,26LP/NG50-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18500.0,False,,Instantaneous
121583,Approved,Australia,THERMANN,26LP/NG50-6,26LP/NG50-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18500.0,False,,Instantaneous
121583,Approved,Australia,THERMANN,26NG50-6,26LP/NG50-6,Japan,AS 4552:2005,Greenhouse and Energy Minimum Standards (Gas water heaters) Determination 2017,350.0,520.0,200.0,Class 2,Available,,,2024-06-04,"Natural Gas,Propane",200.0,16.25,18500.0,False,,Instantaneous
