Submit_ID,Brand_Reg,Model_No,Family Name,N-Reg_Date,N-Grandfather-Date,Reg_No,SoldIn,Country,Prod_conf,nov,pno,Apply_type_for,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Input voltage (V) Max,Input voltage (V) Min,Output voltage (V) Min
110931,APD,WB-18R12FN,"WB-18R12FN, WB-18R12R",2017-11-14,,APS5798,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110931,APD,"WB-18R12FN, WB-18R12R","WB-18R12FN, WB-18R12R",2017-11-14,,APS5798,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110931,APD,WB-18R12R,"WB-18R12FN, WB-18R12R",2017-11-14,,APS5798,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110945,Optus,OP04,Touch 4,2017-11-10,,APS5796,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,5.0
110945,Optus,Touch 4,Touch 4,2017-11-10,,APS5796,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,5.0
110945,SZTY,OP04,Touch 4,2017-11-10,,APS5796,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,5.0
110945,SZTY,Touch 4,Touch 4,2017-11-10,,APS5796,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,5.0
110945,Plus 8,Touch 4,Touch 4,2017-11-10,,APS5796,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,5.0
110946,CISCO,GA-PWR-12W-AU,,2017-11-10,,APS5790,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110947,SZTY,Touch 5,Touch 5,2017-11-09,,APS5785,"Australia,Fiji,New Zealand",China,AC-DC,5.0,10.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,5.0
110947,Plus 8,Touch 5,Touch 5,2017-11-09,,APS5785,"Australia,Fiji,New Zealand",China,AC-DC,5.0,10.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,5.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024A-120200AA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024A-120200AA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024A-120200BA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024A-120200BA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024D-120200AA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024D-120200AA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024D-120200BA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024D-120200BA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AD024X-120200YY-Y,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200AA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200AA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200AC-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200AC-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200BA-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200BA-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200BC-A,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110951,"SHENZHEN JIHONGDA POWER CO.,LTD",JHD-AP024A-120200BC-B,JHD-AD024X-120200YY-Y,2017-11-09,,APS5783,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-09,,Class 1,Available,,,240.0,100.0,12.0
110952,LEI,ACDP-045L01,NU45-1195235-I3,2017-11-10,,APS5792,"Australia,Fiji,New Zealand",Taiwan,AC-DC,19.5,45.83,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,http://www.lei.com.tw/,http://www.lei.com.tw/,240.0,100.0,19.5
110952,LEI,NU45-1195235-I3,NU45-1195235-I3,2017-11-10,,APS5792,"Australia,Fiji,New Zealand",Taiwan,AC-DC,19.5,45.83,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,http://www.lei.com.tw/,http://www.lei.com.tw/,240.0,100.0,19.5
110952,Sony,ACDP-045L01,NU45-1195235-I3,2017-11-10,,APS5792,"Australia,Fiji,New Zealand",Taiwan,AC-DC,19.5,45.83,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,http://www.lei.com.tw/,http://www.lei.com.tw/,240.0,100.0,19.5
110952,Sony,NU45-1195235-I3,NU45-1195235-I3,2017-11-10,,APS5792,"Australia,Fiji,New Zealand",Taiwan,AC-DC,19.5,45.83,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,http://www.lei.com.tw/,http://www.lei.com.tw/,240.0,100.0,19.5
110955,LM,6.75w,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,LM,SPM045150SP,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,VS FOR MEN,6.75w,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,VS FOR MEN,SPM045150SP,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,CONAIR,6.75w,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,CONAIR,SPM045150SP,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,BABYLISS,6.75w,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,BABYLISS,SPM045150SP,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,BABYLISS FOR MEN,6.75w,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110955,BABYLISS FOR MEN,SPM045150SP,6.75w,2017-11-10,,APS5791,"Australia,Fiji,New Zealand",China,AC-DC,4.5,6.75,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,http://www.,240.0,100.0,4.5
110966,APD,WB-24J12FN,"WB-24J12FN, WB-24J12R",2017-11-14,,APS5801,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110966,APD,"WB-24J12FN, WB-24J12R","WB-24J12FN, WB-24J12R",2017-11-14,,APS5801,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110966,APD,WB-24J12R,"WB-24J12FN, WB-24J12R",2017-11-14,,APS5801,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110967,APD,WA-30P12FN,"WA-30P12FN, WA-30P12R",2017-11-14,,APS5799,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110967,APD,"WA-30P12FN, WA-30P12R","WA-30P12FN, WA-30P12R",2017-11-14,,APS5799,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110967,APD,WA-30P12R,"WA-30P12FN, WA-30P12R",2017-11-14,,APS5799,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110968,YNQX,YNQX30D120250DL,YNQX30D120250DL,2017-11-10,,APS5795,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2008 (Mark V),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110968,YNQX,YNQX30G120250SL,YNQX30D120250DL,2017-11-10,,APS5795,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2008 (Mark V),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110968,YNQX,YNQX30T120250SL,YNQX30D120250DL,2017-11-10,,APS5795,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2008 (Mark V),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110969,FULLPOWER,*30-120-2000*,*30-120-2000*,2017-11-10,,APS5793,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110969,FULLPOWER,CGSW30-120-2000II,*30-120-2000*,2017-11-10,,APS5793,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110969,FULLPOWER,ICP30-120-2000,*30-120-2000*,2017-11-10,,APS5793,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110969,FULLPOWER,SAW30-120-2000A,*30-120-2000*,2017-11-10,,APS5793,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,12.0
110970,FULLPOWER,*12-105-1000*,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110970,FULLPOWER,CGSW12-105-1000II,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110970,FULLPOWER,ICP12-105-1000B,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110970,FULLPOWER,ICP12-105-1000D,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110970,FULLPOWER,SAW12-105-1000AB,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110970,FULLPOWER,SAW12-105-1000AD,*12-105-1000*,2017-11-10,,APS5794,"Australia,Fiji,New Zealand",China,AC-DC,10.5,10.5,High Efficiency 2014 (Mark VI),Approved,2022-11-10,,Class 1,Available,,,240.0,100.0,10.5
110983,TEKA,TEKA024-1202000AU,,2017-11-16,,APS5807,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2022-11-16,,Class 1,Available,,,240.0,100.0,12.0
110984,Adapter Tech,ATS050-P120,,2017-11-14,,APS5800,"Australia,Fiji,New Zealand",China,AC-DC,12.0,39.6,High Efficiency 2008 (Mark V),Approved,2022-11-14,,Class 1,Available,,,240.0,100.0,12.0
110987,Shenzhen Gongjin Electronics Co. Ltd,S15B28-050A300-PK,,2017-11-22,,APS5818,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2022-11-22,,Class 1,Available,,,240.0,100.0,5.0
111000,SONY,AC-941W,,2017-11-15,,APS5804,"Australia,New Zealand,Other",China,AC-DC,12.0,30.0,High Efficiency 2008 (Mark V),Approved,2022-12-13,,Class 1,Available,http://www.sony.com.au/,,240.0,100.0,12.0
111002,TRUMP WAY CORPORATION LIMITED,MASM-03658,,2017-11-17,,APS5813,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-17,,Class 1,Unavailable,,,240.0,100.0,5.0
111004,ECOVACS ROBOTICS,CH1630A,,2017-11-29,,APS5835,"Australia,Fiji,New Zealand",China,AC-DC,20.0,16.0,High Efficiency 2008 (Mark V),Approved,2022-11-29,,Class 1,Available,,,240.0,100.0,20.0
111011,DELTA,ADP-150AH B,,2017-11-15,,APS5806,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,150.15,High Efficiency 2014 (Mark VI),Approved,2022-11-15,,Class 1,Available,,,240.0,100.0,19.5
111013,ASUS,ADP-180MB F,,2017-11-17,,APS5810,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,179.985,High Efficiency 2014 (Mark VI),Approved,2022-11-17,,Class 1,Available,,,240.0,100.0,19.5
111020,CWT,KPM200R-VI,,2017-11-15,,APS5805,"Australia,Fiji,New Zealand",China,AC-DC,54.0,199.8,High Efficiency 2014 (Mark VI),Approved,2022-11-15,,Class 1,Available,http://www.ac-dc-au.com.au/,,240.0,100.0,54.0
111021,PHIHONG,PSA05S-050Q,,2017-11-16,,APS5808,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2008 (Mark V),Approved,2022-11-16,,Class 1,Available,,,240.0,100.0,5.0
111030,"Dongguan City YingJu Electronics Co., Ltd",YJS015G-2400500D,,2017-11-17,,APS5811,"Australia,Fiji,New Zealand",China,AC-DC,24.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-17,,Class 1,Available,,,240.0,100.0,24.0
111035,"Dongguan City YingJu Electronics Co., Ltd",YJS015G-1200800D,,2017-11-16,,APS5809,"Australia,Fiji,New Zealand",China,AC-DC,12.0,9.6,High Efficiency 2014 (Mark VI),Approved,2022-11-16,,Class 1,Available,,,240.0,100.0,12.0
111036,"Dongguan City YingJu Electronics Co., Ltd",YJS010A-1201000A,,2017-11-17,,APS5812,"Australia,Fiji,New Zealand",China,AC-DC,12.0,12.0,High Efficiency 2008 (Mark V),Approved,2022-11-17,,Class 1,Available,,,240.0,100.0,12.0
111037,"Dongguan City YingJu Electronics Co., Ltd",YJS010A-1200800A,,2017-11-30,,APS5839,"Australia,Fiji,New Zealand",China,AC-DC,12.0,9.6,High Efficiency 2008 (Mark V),Approved,2022-11-30,,Class 1,Available,,,240.0,100.0,12.0
111077,"Shenzhen Ri Hui Da Electronic Co., Ltd.",RHD10W120050,,2017-11-23,,APS5823,"Australia,Fiji,New Zealand",China,AC-DC,12.0,6.0,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Unavailable,,,240.0,100.0,12.0
111092,Powertran,M 8909C,M*8909C,2017-11-24,,APS5825,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2008 (Mark V),Approved,2022-11-24,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,5.0
111092,Powertran,M*8909C,M*8909C,2017-11-24,,APS5825,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2008 (Mark V),Approved,2022-11-24,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,5.0
111092,Powertran,MB8909C,M*8909C,2017-11-24,,APS5825,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2008 (Mark V),Approved,2022-11-24,,Class 1,Available,http://WWW.SZALLKEY.COM/,http://www.altronics.com.au/,240.0,100.0,5.0
111093,BIron,BI12T-050100-I,,2017-11-27,,APS5826,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2022-11-27,,Class 2,Available,http://www.blueiron.com.hk,http://www.blueiron.com.hk,240.0,100.0,5.0
111096,DELL,DA240PM180,,2017-11-22,,APS5819,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,240.045,High Efficiency 2014 (Mark VI),Approved,2022-11-22,,Class 1,Available,,,240.0,100.0,19.5
111097,DELL,DA180PM180,,2017-11-23,,APS5822,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,179.985,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,,240.0,100.0,19.5
111098,EVEREADY,ACA1BAUEBK4,ACA1BAUEXXX,2017-11-21,,APS5816,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-21,,Class 1,Available,,,240.0,100.0,5.0
111098,EVEREADY,ACA1BAUEC24,ACA1BAUEXXX,2017-11-21,,APS5816,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-21,,Class 1,Available,,,240.0,100.0,5.0
111098,EVEREADY,ACA1BAUELI4,ACA1BAUEXXX,2017-11-21,,APS5816,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-21,,Class 1,Available,,,240.0,100.0,5.0
111098,EVEREADY,ACA1BAUEMC4,ACA1BAUEXXX,2017-11-21,,APS5816,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-21,,Class 1,Available,,,240.0,100.0,5.0
111098,EVEREADY,ACA1BAUEXXX,ACA1BAUEXXX,2017-11-21,,APS5816,"Australia,Fiji,New Zealand",China,AC-DC,5.0,12.0,High Efficiency 2014 (Mark VI),Approved,2022-11-21,,Class 1,Available,,,240.0,100.0,5.0
111104,TCL,IU018A150120E,IU018A150120E,2017-11-29,,APS5834,"Australia,Fiji,New Zealand",China,AC-DC,15.0,18.0,High Efficiency 2008 (Mark V),Approved,2022-11-29,,Class 1,Available,http://www.ac-dc-au.com.au/,,240.0,100.0,15.0
111104,PHILIPS,IU018A150120E,IU018A150120E,2017-11-29,,APS5834,"Australia,Fiji,New Zealand",China,AC-DC,15.0,18.0,High Efficiency 2008 (Mark V),Approved,2022-11-29,,Class 1,Available,http://www.ac-dc-au.com.au/,,240.0,100.0,15.0
111104,polk,IU018A150120E,IU018A150120E,2017-11-29,,APS5834,"Australia,Fiji,New Zealand",China,AC-DC,15.0,18.0,High Efficiency 2008 (Mark V),Approved,2022-11-29,,Class 1,Available,http://www.ac-dc-au.com.au/,,240.0,100.0,15.0
111123,GPE,GPE053A-V090050-*,GPE053A-V090050-*,2017-11-23,,APS5821,"Australia,Fiji,New Zealand",China,AC-DC,9.0,4.5,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,,240.0,100.0,9.0
111123,GPE,GPE053A-V090050-4,GPE053A-V090050-*,2017-11-23,,APS5821,"Australia,Fiji,New Zealand",China,AC-DC,9.0,4.5,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,,240.0,100.0,9.0
111123,GPE,GPE053A-V090050-Z,GPE053A-V090050-*,2017-11-23,,APS5821,"Australia,Fiji,New Zealand",China,AC-DC,9.0,4.5,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,,240.0,100.0,9.0
111124,TEN PAO,S024AMM1200200,S024AMM1200200,2017-11-23,,APS5820,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,12.0
111124,CMP,S024AMM1200200,S024AMM1200200,2017-11-23,,APS5820,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2022-11-23,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,12.0
111125,"Shenzhen Ri Hui Da Electronic Co., Ltd.",RHD20W120150,,2017-11-24,,APS5824,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2022-11-24,,Class 1,Unavailable,,,240.0,100.0,12.0
111162,POWERWAVE,145458,,2017-11-27,,APS5828,Australia,China,AC-DC,12.0,44.4,High Efficiency 2008 (Mark V),Approved,2022-11-27,,Class 1,Available,,,240.0,100.0,12.0
111163,Wanji,WJA-Y051500250W,,2017-11-27,,APS5830,"Australia,Fiji,New Zealand",China,AC-DC,15.0,3.75,High Efficiency 2014 (Mark VI),Approved,2022-11-27,,Class 1,Available,,,240.0,100.0,15.0
111164,DYS,DYS624-120250W-4,DYS624-120250W-K,2017-12-14,,APS5862,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2022-12-14,,Class 1,Available,,,240.0,100.0,12.0
111164,DYS,DYS624-120250W-K,DYS624-120250W-K,2017-12-14,,APS5862,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2022-12-14,,Class 1,Available,,,240.0,100.0,12.0
111168,KD,KDDY068,,2017-11-29,,APS5833,"Australia,Fiji,New Zealand",China,AC-DC,20.0,160.0,High Efficiency 2014 (Mark VI),Approved,2022-11-29,,Class 1,Available,,,240.0,220.0,20.0
111177,SENNHEISER,SSA-18W-05 AU 050200,,2017-11-29,,APS5832,"Australia,Fiji,New Zealand",China,AC-DC,5.0,10.0,High Efficiency 2014 (Mark VI),Approved,2022-11-29,,Class 1,Available,,,240.0,100.0,5.0
111179,"E-TEK Electronics Manufactory Co., Ltd",ZD12D260050AU,,2017-11-27,,APS5829,Australia,China,AC-DC,26.0,13.0,High Efficiency 2008 (Mark V),Approved,2022-11-27,,Class 1,Unavailable,http://www.cleanstar.com.au/,http://www.cleanstar.com.au/,240.0,100.0,26.0
111184,Chicony POWER TECHNOLOGY,A17-120P1A,,2017-11-29,,APS5831,"Australia,Fiji,New Zealand",China,AC-DC,19.0,120.0,High Efficiency 2014 (Mark VI),Approved,2022-11-29,,Class 1,Available,,,240.0,100.0,19.0
