ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,False,SL295-4SL,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18923,Approved,M1,0.848,13.916,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,16.4103773584906,,,644.0,,,,,,920.0,,1297.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3L2,New Zealand,False,SKF1300XL-2D,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18924,Approved,L2,1.457,53.556,VF4 (b) - Glass Door (MEPS),,,Class 33,Unavailable,http://www.skope.co.nz/,,,36.7577213452299,,,695.0,,,,,,1480.0,,2190.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,SK650XL2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18925,Approved,M2,0.713,11.425,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,16.0238429172511,,,700.0,,,,,,745.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,B1100HPXL-3CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18926,Approved,M2,1.135,19.688,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,17.3462555066079,,,750.0,,,,,,1280.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,True,BME900-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18927,Approved,M2,1.014,10.29,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.1479289940828,,,750.0,,,,,,1130.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,False,B900-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",18928,Approved,M1,1.014,11.33,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,11.1735700197239,,,750.0,,,,,,1130.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3M2,Portugal,False,Rubi,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18941,Approved,M2,0.945,15.45,VC1 (MEPS),,,Class 27,Unavailable,,,,16.3492063492063,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3M2,Portugal,False,Rubi 1400 FV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18941,Approved,M2,0.945,15.45,VC1 (MEPS),,,Class 27,Unavailable,,,,16.3492063492063,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3M2,Portugal,False,Rubi 1900 FV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18941,Approved,M2,0.945,15.45,VC1 (MEPS),,,Class 27,Unavailable,,,,16.3492063492063,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3M2,Portugal,False,Rubi 950 FV,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18941,Approved,M2,0.945,15.45,VC1 (MEPS),,,Class 27,Unavailable,,,,16.3492063492063,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,False,1800,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Approved,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,http://www.arneg.com.au/,,,16.9203791469194,,,1046.0,,,,,,1320.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,False,2400 ),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Approved,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,http://www.arneg.com.au/,,,16.9203791469194,,,1046.0,,,,,,1320.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,False,SHIRAZ BT  VALV.,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Approved,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,http://www.arneg.com.au/,,,16.9203791469194,,,1046.0,,,,,,1320.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,3L2,Italy,False,SHIRAZ BT  VALV.  ( 1200,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18944,Approved,N/A,1.055,17.851,RS13 - Glass sided (MEPS),,,Class 18,Unavailable,http://www.arneg.com.au/,,,16.9203791469194,,,1046.0,,,,,,1320.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Rubi 1500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18955,Approved,M1,3.22,19.212,HC1 (MEPS),,,Class 25,Unavailable,,,,5.96645962732919,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Rubi 2000,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18956,Approved,M1,4.37,26.07,HC1 (MEPS),,,Class 25,Unavailable,,,,5.96567505720824,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Helios M 1.5,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18957,Approved,M1,1.207,23.525,VC2 (MEPS),,,Class 28,Unavailable,,,,19.4904722452361,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Helios M2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18958,Approved,M1,1.609,32.853,VC2 (MEPS),,,Class 28,Unavailable,,,,20.4182722187694,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Helios M3,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18959,Approved,M1,2.413,40.233,VC2 (MEPS),,,Class 28,Unavailable,,,,16.6734355573974,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Cronus M1.5,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18960,Approved,M1,1.224,27.035,VC2 (MEPS),,,Class 28,Unavailable,,,,22.0874183006536,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Cronus M2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18961,Approved,M1,1.633,30.405,VC2 (MEPS),,,Class 28,Unavailable,,,,18.6191059399878,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Cronus M3,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,18962,Approved,M1,2.449,42.645,VC2 (MEPS),,,Class 28,Unavailable,,,,17.4132298897509,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,Portugal,False,Rubi 1000,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19014,Approved,M1,2.185,15.45,HC1 (MEPS),,,Class 25,Unavailable,,,,7.07093821510297,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,110/216,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Approved,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.arneg.com.au/,,,12.2766666666667,,,1114.0,,,,,,2500.0,,2160.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,120/205,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Approved,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.arneg.com.au/,,,12.2766666666667,,,1114.0,,,,,,2500.0,,2160.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,120/216 ),,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Approved,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.arneg.com.au/,,,12.2766666666667,,,1114.0,,,,,,2500.0,,2160.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,BERLINO 2 FC,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Approved,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.arneg.com.au/,,,12.2766666666667,,,1114.0,,,,,,2500.0,,2160.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,BERLINO 2 FC ( 110/205,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19292,Approved,N/A,4.8,58.928,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.arneg.com.au/,,,12.2766666666667,,,1114.0,,,,,,2500.0,,2160.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,SYDNEY 2 90 FISH VCB,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19293,Approved,N/A,2.114,10.258,RS8 - Gravity coil (MEPS),,,Class 11,Unavailable,http://www.arneg.com.au/,,,4.85241248817408,,,1167.0,,,,,,2500.0,,1149.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,BORDEAUX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Approved,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,,Class 5,Unavailable,http://www.arneg.com.au/,,,14.8121771217712,,,784.0,,,,,,2500.0,,1513.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,BORDEAUX H125,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Approved,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,,Class 5,Unavailable,http://www.arneg.com.au/,,,14.8121771217712,,,784.0,,,,,,2500.0,,1513.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,BORDEAUX H150,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19294,Approved,N/A,2.71,40.141,RS3 - Unlit shelves (MEPS),,,Class 5,Unavailable,http://www.arneg.com.au/,,,14.8121771217712,,,784.0,,,,,,2500.0,,1513.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3L1,3L2",Italy,False,MINIMALMOE,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19295,Approved,N/A,3.19,40.423,RS14 - Solid sided (MEPS),,,Class 19,Unavailable,http://www.arneg.com.au/,,,12.6717868338558,,,1456.0,,,,,,2500.0,,882.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,TYNDA  L.100,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19296,Approved,M2,1.132,20.8,VC2 (MEPS),,,Class 28,Unavailable,http://www.arneg.com.au/,,,18.3745583038869,,,885.0,,,,,,980.0,,1910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,TYNDA  L.130,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19297,Approved,M2,1.495,23.3,VC2 (MEPS),,,Class 28,Unavailable,http://www.arneg.com.au/,,,15.5852842809365,,,885.0,,,,,,1268.0,,1910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,TYNDA  L.190,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19298,Approved,M2,2.264,34.6,VC2 (MEPS),,,Class 28,Unavailable,http://www.arneg.com.au/,,,15.2826855123675,,,885.0,,,,,,1880.0,,1910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,ARNEG,"3M2,3H2",Italy,False,TYNDA  L.250,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19299,Approved,M2,2.989,54.99,VC2 (MEPS),,,Class 28,Unavailable,http://www.arneg.com.au/,,,18.3974573435932,,,885.0,,,,,,2456.0,,1910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,True,B1350-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19308,Approved,M2,1.45,12.1,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,8.3448275862069,,,750.0,,,,,,1640.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,True,BME1100-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19348,Approved,M2,1.168,11.712,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.027397260274,,,750.0,,,,,,1280.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M2,Italy,False,Verdi - Lit Shelves,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19373,Approved,N/A,4.31,52.1,RS1 - Lit shelves (MEPS),,,Class 2,Unavailable,,,,12.0881670533643,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,3M2,Italy,False,Verdi - Unlit Shelves,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19376,Approved,N/A,4.31,42.49,RS1 - Unlit shelves (MEPS),,,Class 1,Unavailable,,,,9.8584686774942,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,"3M1,3M2",Italy,False,Dream 90 - Serve Over,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19377,Approved,N/A,1.74,18.84,RS8 - Fan coil (MEPS),,,Class 12,Unavailable,,,,10.8275862068966,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TASSELLI,"3M1,3M2",Italy,False,Dream 100 - Serve Over,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19380,Approved,N/A,2.04,21.48,RS8 - Fan coil (MEPS),,,Class 12,Unavailable,,,,10.5294117647059,,,,,,,,,2500.0,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,TME475-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19461,Approved,M1,0.557,4.828,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,8.66786355475763,,,700.0,,,,,,568.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC60,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19747,Approved,M2,0.1312,1.2,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,9.14634146341463,,,500.0,,,,,,475.0,,725.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,MAFIROL,3H1,,False,Helios M4,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,19934,Approved,M1,3.218,42.645,VC2 (MEPS),,,Class 28,Unavailable,,,,13.2520198881293,,,,,,,,,,,,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,SK1500-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",19937,Approved,M2,1.67,20.44,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,12.2395209580838,,,700.0,,,,,,1706.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,TME1500-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20100,Approved,M2,1.67,22.54,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,13.497005988024,,,700.0,,,,,,1706.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,TME1300-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20101,Approved,M1,1.519,9.579,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,6.30612244897959,,,700.0,,,,,,1480.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC80,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20122,Approved,M1,0.176,1.5,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,8.52272727272727,,,510.0,,,,,,475.0,,880.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC100,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20123,Approved,M2,0.2208,1.62,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,7.33695652173913,,,510.0,,,,,,475.0,,1010.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC181,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20124,Approved,M2,0.2754,1.8,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,6.5359477124183,,,545.0,,,,,,530.0,,1445.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC275,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20125,Approved,M2,0.3771,2.04,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,5.40970564836913,,,590.0,,,,,,595.0,,1720.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,TRANSCOLD,2M2,China,False,SC360,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20126,Approved,M2,0.5269,2.28,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,,,,4.32719681153919,,,590.0,,,,,,665.0,,1950.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,BME550-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20236,Approved,M1,0.692,5.46,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,7.89017341040462,,,750.0,,,,,,740.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,BB380,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20238,Approved,M2,0.544,8.247,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,15.1599264705882,,,600.0,,,,,,1500.0,,1030.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M1,3M2,4M2,5M2",New Zealand,True,SK1000-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20239,Approved,M1,1.113,11.242,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.1006289308176,,,700.0,,,,,,1130.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M2,Australia,False,PZV-1,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20243,Approved,N/A,3.14,34.12,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,10.8662420382166,,,1125.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M2,Australia,False,PZV4-1,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20243,Approved,N/A,3.14,34.12,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,10.8662420382166,,,1125.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20N1D-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20N1E-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20N1Q-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20S1D-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20S1E-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20S1Q-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20244,Approved,N/A,4.162,39.32,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.44738106679481,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M2,Australia,False,XM20N1PR-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20245,Approved,N/A,4.372,40.26,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.20860018298262,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M2,Australia,False,XM20S1PR-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20245,Approved,N/A,4.372,40.26,RS2 - Unlit shelves (MEPS),,,Class 3,Unavailable,http://www.hussmann.com/,,,9.20860018298262,,,975.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20N1B-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20246,Approved,N/A,3.95,58.08,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,http://www.hussmann.com/,,,14.7037974683544,,,986.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20N1M-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20246,Approved,N/A,3.95,58.08,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,http://www.hussmann.com/,,,14.7037974683544,,,986.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20S1B-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20246,Approved,N/A,3.95,58.08,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,http://www.hussmann.com/,,,14.7037974683544,,,986.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,AUSTRAL,3M1,Australia,False,XM20S1M-2,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,20246,Approved,N/A,3.95,58.08,RS2 - Lit shelves (MEPS),,,Class 4,Unavailable,http://www.hussmann.com/,,,14.7037974683544,,,986.0,,,,,,2448.0,,2050.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M1,3M2,4M2,5M2",New Zealand,False,GP1000-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20250,Approved,M1,1.113,11.242,VC4 (a) - Solid Door (MEPS),,,Class 30,Unavailable,http://www.skope.co.nz/,,,10.1006289308176,,,700.0,,,,,,1130.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M1,3M2,4M2,5M2",New Zealand,True,GP650-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20251,Approved,M1,1.15,4.32,VC4 (a) - Solid Door (MEPS),,,Class 30,Unavailable,http://www.skope.co.nz/,,,3.75652173913044,,,750.0,,,,,,800.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M1,3M2,4M2,5M2",New Zealand,True,GP720-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20251,Approved,M1,1.15,4.32,VC4 (a) - Solid Door (MEPS),,,Class 30,Unavailable,http://www.skope.co.nz/,,,3.75652173913044,,,750.0,,,,,,800.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M2,4M2,5M2",New Zealand,True,B660-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20314,Approved,M2,0.757,7.455,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,9.84808454425363,,,750.0,,,,,,800.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M2,4M2,5M2",New Zealand,True,B1100-2-C,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20377,Approved,M2,1.168,12.181,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.4289383561644,,,750.0,,,,,,1280.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,"3M1,3M2,4M2,5M2",New Zealand,True,B550-2-CX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",20378,Approved,M1,0.692,7.112,VC4 (b) - Glass Door (MEPS),,,Class 29,Unavailable,http://www.skope.co.nz/,,,10.2774566473988,,,750.0,,,,,,740.0,,2195.0,,
